11, 18, 6, 0, 0, none
11, 19, 5, 0, 0, none
11, 20, 2, 0, 0, none
11, 21, 2, 0, 0, none
11, 22, 0, 0, 0, none
11, 23, 2, 0, 0, none
11, 24, 6, 0, 0, none
12, 0, 3, 0, 0, none
12, 1, 3, 0, 0, none
12, 2, 0, 0, 0, none
12, 3, 1, 0, 0, none
12, 4, 6, 0, 0, none
12, 5, 6, 0, 0, none
12, 6, 4, 0, 0, none
12, 7, 6, 0, 0, none
12, 8, 0, 0, 0, blackberry
12, 9, 0, 0, 0, blackberry
12, 10, 0, 0, 0, t2Treasure 
12, 11, 1, 0, 0, none
12, 12, 0, 0, 0, binoculars 
12, 13, 0, 0, 0, wall
12, 14, 1, 0, 0, none
12, 15, 6, 0, 0, none
12, 16, 4, 0, 0, none
12, 17, 1, 0, 0, none
12, 18, 3, 0, 0, none
12, 19, 5, 0, 0, none
12, 20, 1, 0, 0, none
12, 21, 6, 0, 0, none
12, 22, 1, 0, 0, none
12, 23, 5, 0, 0, none
12, 24, 2, 0, 0, none
13, 0, 2, 0, 0, none
13, 1, 1, 0, 0, none
13, 2, 3, 0, 0, none
13, 3, 1, 0, 0, none
13, 4, 0, 0, 0, none
13, 5, 4, 0, 0, none
13, 6, 6, 0, 0, none
13, 7, 5, 0, 0, none
13, 8, 0, 0, 0, boulders 
13, 9, 0, 0, 0, boulders 
13, 10, 0, 0, 0, hatchet
13, 11, 0, 0, 0, start
13, 12, 5, 0, 0, none
13, 13, 0, 0, 0, wall
13, 14, 6, 0, 0, none
13, 15, 4, 0, 0, none
13, 16, 4, 0, 0, none
13, 17, 0, 0, 0, none
13, 18, 0, 0, 0, none
13, 19, 3, 0, 0, none
13, 20, 3, 0, 0, none
13, 21, 3, 0, 0, none
13, 22, 1, 0, 0, none
13, 23, 0, 0, 0, none
13, 24, 1, 0, 0, none
14, 0, 1, 0, 0, none
14, 1, 0, 0, 0, none
14, 2, 4, 0, 0, none
14, 3, 5, 0, 0, none
14, 4, 6, 0, 0, none
14, 5, 4, 0, 0, none
14, 6, 1, 0, 0, none
14, 7, 0, 0, 0, none
14, 8, 0, 0, 0, tree
14, 9, 0, 0, 0, tree
14, 10, 0, 0, 0, axe
14, 11, 0, 0, 0, none
14, 12, 5, 0, 0, none
14, 13, 3, 0, 0, none
14, 14, 0, 0, 0, none
14, 15, 5, 0, 0, none
14, 16, 6, 0, 0, none
14, 17, 5, 0, 0, none
14, 18, 3, 0, 0, none
14, 19, 3, 0, 0, none
14, 20, 5, 0, 0, none
14, 21, 2, 0, 0, none
14, 22, 0, 0, 0, none
14, 23, 6, 0, 0, none
14, 24, 0, 0, 0, none
15, 0, 0, 0, 0, none
15, 1, 1, 0, 0, none
15, 2, 4, 0, 0, none
15, 3, 2, 0, 0, none
15, 4, 6, 0, 0, none
15, 5, 0, 0, 0, none
15, 6, 2, 0, 0, none
15, 7, 1, 0, 0, none
15, 8, 6, 0, 0, none
15, 9, 2, 0, 0, none
15, 10, 0, 0, 0, chainsaw 
15, 11, 0, 0, 0, axe
15, 12, 5, 0, 0, none
15, 13, 4, 0, 0, none
15, 14, 1, 0, 0, none
15, 15, 0, 0, 0, none
15, 16, 0, 0, 0, none
15, 17, 1, 0, 0, none
15, 18, 3, 0, 0, none
15, 19, 2, 0, 0, none
15, 20, 6, 0, 0, none
15, 21, 5, 0, 0, none
15, 22, 4, 0, 0, none
15, 23, 6, 0, 0, none
15, 24, 4, 0, 0, none
16, 0, 4, 0, 0, none
16, 1, 5, 0, 0, none
16, 2, 2, 0, 0, none
16, 3, 1, 0, 0, none
16, 4, 3, 0, 0, none
16, 5, 0, 0, 0, none
16, 6, 2, 0, 0, none
16, 7, 1, 0, 0, none
16, 8, 0, 0, 0, none
16, 9, 4, 0, 0, none
16, 10, 0, 0, 0, chisel
16, 11, 0, 0, 0, none
16, 12, 2, 0, 0, none
16, 13, 2, 0, 0, none
16, 14, 4, 0, 0, none
16, 15, 6, 0, 0, none
16, 16, 4, 0, 0, none
16, 17, 6, 0, 0, none
16, 18, 5, 0, 0, none
16, 19, 1, 0, 0, none
16, 20, 0, 0, 0, none
16, 21, 3, 0, 0, none
16, 22, 4, 0, 0, none
16, 23, 3, 0, 0, none
16, 24, 6, 0, 0, none
17, 0, 4, 0, 0, none
17, 1, 2, 0, 0, none
17, 2, 2, 0, 0, none
17, 3, 4, 0, 0, none
17, 4, 3, 0, 0, none
17, 5, 4, 0, 0, none
17, 6, 5, 0, 0, none
17, 7, 0, 0, 0, none
17, 8, 5, 0, 0, none
17, 9, 2, 0, 0, none
17, 10, 0, 0, 0, sledge
17, 11, 4, 0, 0, none
17, 12, 1, 0, 0, none
17, 13, 3, 0, 0, none
17, 14, 5, 0, 0, none
17, 15, 2, 0, 0, none
17, 16, 3, 0, 0, none
17, 17, 4, 0, 0, none
17, 18, 5, 0, 0, none
17, 19, 1, 0, 0, none
17, 20, 6, 0, 0, none
17, 21, 0, 0, 0, none
17, 22, 4, 0, 0, none
17, 23, 5, 0, 0, none
17, 24, 1, 0, 0, none
18, 0, 4, 0, 0, none
18, 1, 0, 0, 0, none
18, 2, 5, 0, 0, none
18, 3, 3, 0, 0, none
18, 4, 0, 0, 0, none
18, 5, 3, 0, 0, none
18, 6, 0, 0, 0, none
18, 7, 3, 0, 0, none
18, 8, 3, 0, 0, none
18, 9, 3, 0, 0, none
18, 10, 0, 0, 0, jackhammer
18, 11, 0, 0, 0, royalDiamond
18, 12, 3, 0, 0, none
18, 13, 0, 0, 0, none
18, 14, 0, 0, 0, none
18, 15, 1, 0, 0, none
18, 16, 6, 0, 0, none
18, 17, 0, 0, 0, none
18, 18, 3, 0, 0, none
18, 19, 6, 0, 0, none
18, 20, 6, 0, 0, none
18, 21, 2, 0, 0, none
18, 22, 5, 0, 0, none
18, 23, 3, 0, 0, none
18, 24, 1, 0, 0, none
19, 0, 2, 0, 0, none
19, 1, 4, 0, 0, none
19, 2, 0, 0, 0, none
19, 3, 3, 0, 0, none
19, 4, 6, 0, 0, none
19, 5, 1, 0, 0, none
19, 6, 0, 0, 0, none
19, 7, 4, 0, 0, none
19, 8, 3, 0, 0, none
19, 9, 4, 0, 0, none
19, 10, 0, 0, 0, machete
19, 11, 0, 0, 0, none
19, 12, 2, 0, 0, none
19, 13, 6, 0, 0, none
19, 14, 6, 0, 0, none
19, 15, 0, 0, 0, none
19, 16, 3, 0, 0, none
19, 17, 0, 0, 0, none
19, 18, 6, 0, 0, none
19, 19, 1, 0, 0, none
19, 20, 4, 0, 0, none
19, 21, 3, 0, 0, none
19, 22, 6, 0, 0, none
19, 23, 2, 0, 0, none
19, 24, 4, 0, 0, none
20, 0, 2, 0, 0, none
20, 1, 1, 0, 0, none
20, 2, 0, 0, 0, none
20, 3, 2, 0, 0, none
20, 4, 4, 0, 0, none
20, 5, 5, 0, 0, none
20, 6, 0, 0, 0, none
20, 7, 3, 0, 0, none
20, 8, 3, 0, 0, none
20, 9, 3, 0, 0, none
20, 10, 0, 0, 0, shears
20, 11, 4, 0, 0, none
20, 12, 2, 0, 0, none
20, 13, 1, 0, 0, none
20, 14, 4, 0, 0, none
20, 15, 1, 0, 0, none
20, 16, 2, 0, 0, none
20, 17, 2, 0, 0, none
20, 18, 2, 0, 0, none
20, 19, 1, 0, 0, none
20, 20, 1, 0, 0, none
20, 21, 0, 0, 0, none
20, 22, 4, 0, 0, none
20, 23, 1, 0, 0, none
20, 24, 4, 0, 0, none
21, 0, 2, 0, 0, none
21, 1, 0, 0, 0, none
21, 2, 5, 0, 0, none
21, 3, 0, 0, 0, none
21, 4, 4, 0, 0, none
21, 5, 2, 0, 0, none
21, 6, 2, 0, 0, none
21, 7, 2, 0, 0, none
21, 8, 4, 0, 0, none
21, 9, 5, 0, 0, none
21, 10, 1, 0, 0, none
21, 11, 0, 0, 0, none
21, 12, 6, 0, 0, none
21, 13, 1, 0, 0, none
21, 14, 2, 0, 0, none
21, 15, 5, 0, 0, none
21, 16, 4, 0, 0, none
21, 17, 6, 0, 0, none
21, 18, 3, 0, 0, none
21, 19, 5, 0, 0, none
21, 20, 2, 0, 0, none
21, 21, 2, 0, 0, none
21, 22, 1, 0, 0, none
21, 23, 4, 0, 0, none
21, 24, 5, 0, 0, none
22, 0, 6, 0, 0, none
22, 1, 0, 0, 0, none
22, 2, 4, 0, 0, none
22, 3, 1, 0, 0, none
22, 4, 3, 0, 0, none
22, 5, 6, 0, 0, none
22, 6, 3, 0, 0, none
22, 7, 3, 0, 0, none
22, 8, 1, 0, 0, none
22, 9, 6, 0, 0, none
22, 10, 5, 0, 0, none
22, 11, 5, 0, 0, none
22, 12, 6, 0, 0, none
22, 13, 0, 0, 0, none
22, 14, 3, 0, 0, none
22, 15, 6, 0, 0, none
22, 16, 1, 0, 0, none
22, 17, 0, 0, 0, none
22, 18, 4, 0, 0, none
22, 19, 6, 0, 0, none
22, 20, 0, 0, 0, none
22, 21, 4, 0, 0, none
22, 22, 4, 0, 0, none
22, 23, 1, 0, 0, none
22, 24, 0, 0, 0, none
23, 0, 3, 0, 0, none
23, 1, 3, 0, 0, none
23, 2, 1, 0, 0, none
23, 3, 4, 0, 0, none
23, 4, 0, 0, 0, none
23, 5, 3, 0, 0, none
23, 6, 0, 0, 0, none
23, 7, 2, 0, 0, none
23, 8, 6, 0, 0, none
23, 9, 3, 0, 0, none
23, 10, 4, 0, 0, none
23, 11, 5, 0, 0, none
23, 12, 3, 0, 0, none
23, 13, 0, 0, 0, none
23, 14, 0, 0, 0, none
23, 15, 2, 0, 0, none
23, 16, 3, 0, 0, none
23, 17, 3, 0, 0, none
23, 18, 4, 0, 0, none
23, 19, 3, 0, 0, none
23, 20, 3, 0, 0, none
23, 21, 0, 0, 0, none
23, 22, 1, 0, 0, none
23, 23, 0, 0, 0, none
23, 24, 6, 0, 0, none
24, 0, 0, 0, 0, none
24, 1, 4, 0, 0, none
24, 2, 0, 0, 0, none
24, 3, 0, 0, 0, none
24, 4, 1, 0, 0, none
24, 5, 5, 0, 0, none
24, 6, 1, 0, 0, none
24, 7, 5, 0, 0, none
24, 8, 3, 0, 0, none
24, 9, 0, 0, 0, none
24, 10, 5, 0, 0, none
24, 11, 5, 0, 0, none
24, 12, 5, 0, 0, none
24, 13, 5, 0, 0, none
24, 14, 2, 0, 0, none
24, 15, 5, 0, 0, none
24, 16, 1, 0, 0, none
24, 17, 2, 0, 0, none
24, 18, 6, 0, 0, none
24, 19, 2, 0, 0, none
24, 20, 0, 0, 0, none
24, 21, 2, 0, 0, none
24, 22, 0, 0, 0, none
24, 23, 2, 0, 0, none
24, 24, 5, 0, 0, none
